country,iso3,year,population,residence,varname_short,varname_long,percent,income_id_short,income_id,sdg_region
Cabo Verde,CPV,2004,479.37,Total,wat_unimp,Unimproved source,8.08044877104963,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_accessible,Accessible on premises,66.604140705082628,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_available,Available when needed,57.829264769998723,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_piped,Piped water,75.716922564556128,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2004,479.37,Total,wat_nonpiped,Non-piped water,15.87046018653669,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_bas,At least basic drinking water,70.421332547206021,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_lim,Limited drinking water (>30 mins),16.733781991415299,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_unimp,Unimproved source,12.17145041167092,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_accessible,Accessible on premises,58.985739491491429,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_available,Available when needed,57.965682771396771,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_piped,Piped water,66.111249845778389,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Rural,wat_nonpiped,Non-piped water,21.043864692842931,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_bas,At least basic drinking water,88.900392846687623,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_lim,Limited drinking water (>30 mins),6.588750919894153,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_unimp,Unimproved source,4.4676511632486164,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_accessible,Accessible on premises,74.475976383966739,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_available,Available when needed,59.318507175251007,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_piped,Piped water,83.977899068677743,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Urban,wat_nonpiped,Non-piped water,11.511244697904029,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_bas,At least basic drinking water,81.081721012318283,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_lim,Limited drinking water (>30 mins),10.881215536671981,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_unimp,Unimproved source,7.7272017575485394,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_accessible,Accessible on premises,67.921905074489743,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_available,Available when needed,58.746116147455901,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_piped,Piped water,76.418344288732214,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2005,485.115,Total,wat_nonpiped,Non-piped water,15.54459226025805,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_bas,At least basic drinking water,70.703733251249901,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_lim,Limited drinking water (>30 mins),16.80088710920791,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_unimp,Unimproved source,11.857704881354019,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_accessible,Accessible on premises,60.338475422109028,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_available,Available when needed,58.50545372957599,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_piped,Piped water,66.644055947152651,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Rural,wat_nonpiped,Non-piped water,20.860564413305159,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_bas,At least basic drinking water,89.15337268056831,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_lim,Limited drinking water (>30 mins),6.6075002308906789,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_unimp,Unimproved source,4.1986697092374534,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_accessible,Accessible on premises,75.549128930715298,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_available,Available when needed,60.509210779970502,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_piped,Piped water,84.542361512969819,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Urban,wat_nonpiped,Non-piped water,11.21851139848917,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_bas,At least basic drinking water,81.502122615110181,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_lim,Limited drinking water (>30 mins),10.834799395881671,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_unimp,Unimproved source,7.3749486062705039,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_accessible,Accessible on premises,69.241118720350698,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_available,Available when needed,59.678232354262413,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_piped,Piped water,77.119755129555898,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2006,490.728,Total,wat_nonpiped,Non-piped water,15.217166881435951,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_bas,At least basic drinking water,70.986133955293781,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_lim,Limited drinking water (>30 mins),16.86799222700051,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_unimp,Unimproved source,11.54395935103712,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_accessible,Accessible on premises,61.70012782406905,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_available,Available when needed,59.047679641866928,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_piped,Piped water,67.176862048526914,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Rural,wat_nonpiped,Non-piped water,20.67726413376738,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_bas,At least basic drinking water,89.406352514449111,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_lim,Limited drinking water (>30 mins),6.6262495418872049,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_unimp,Unimproved source,3.9296882552261749,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_accessible,Accessible on premises,76.627169036750317,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_available,Available when needed,61.705713851317533,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_piped,Piped water,85.106823957262122,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Urban,wat_nonpiped,Non-piped water,10.92577809907419,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_bas,At least basic drinking water,81.920929167246015,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_lim,Limited drinking water (>30 mins),10.788186311039,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_unimp,Unimproved source,7.023898950495389,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_accessible,Accessible on premises,70.561268023644416,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_available,Available when needed,60.625568855106103,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_piped,Piped water,77.820626172523376,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2007,496.19,Total,wat_nonpiped,Non-piped water,14.88848930576164,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_bas,At least basic drinking water,71.268534659337661,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_lim,Limited drinking water (>30 mins),16.935097344793121,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_unimp,Unimproved source,11.230213820720209,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_accessible,Accessible on premises,63.070696697371503,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_available,Available when needed,59.592360508269692,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_piped,Piped water,67.709668149901404,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Rural,wat_nonpiped,Non-piped water,20.493963854229381,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_bas,At least basic drinking water,89.659332348329784,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_lim,Limited drinking water (>30 mins),6.6449988528837451,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_unimp,Unimproved source,3.6607068012150119,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_accessible,Accessible on premises,77.710096702071866,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_available,Available when needed,62.908016389291973,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_piped,Piped water,85.671286401554426,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Urban,wat_nonpiped,Non-piped water,10.6330447996591,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_bas,At least basic drinking water,82.338690274184785,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_lim,Limited drinking water (>30 mins),10.74107561568586,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_unimp,Unimproved source,6.6738257436156898,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_accessible,Accessible on premises,71.882736169887309,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_available,Available when needed,61.588185804330003,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_piped,Piped water,78.521483537136731,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2008,501.355,Total,wat_nonpiped,Non-piped water,14.558282352733899,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_bas,At least basic drinking water,71.550935363381555,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_lim,Limited drinking water (>30 mins),17.002202462585711,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_unimp,Unimproved source,10.916468290403319,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_accessible,Accessible on premises,64.450182042016365,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_available,Available when needed,60.139496328784269,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_piped,Piped water,68.242474251275667,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Rural,wat_nonpiped,Non-piped water,20.310663574691599,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_bas,At least basic drinking water,89.912312182210584,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_lim,Limited drinking water (>30 mins),6.6637481638802711,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_unimp,Unimproved source,3.3917253472037352,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_accessible,Accessible on premises,78.797911926680314,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_available,Available when needed,64.116118393893942,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_piped,Piped water,86.235748845846729,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Urban,wat_nonpiped,Non-piped water,10.34031150024413,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_bas,At least basic drinking water,82.754314077092971,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_lim,Limited drinking water (>30 mins),10.694091337823879,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_unimp,Unimproved source,6.3251699485678001,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_accessible,Accessible on premises,73.20459382552626,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_available,Available when needed,62.565872842607853,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_piped,Piped water,79.221251667151151,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2009,506.141,Total,wat_nonpiped,Non-piped water,14.227153747765721,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_bas,At least basic drinking water,71.833336067425435,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_lim,Limited drinking water (>30 mins),17.069307580378322,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_unimp,Unimproved source,10.60272276008641,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_accessible,Accessible on premises,65.838583858003673,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_available,Available when needed,60.689087103410778,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_piped,Piped water,68.775280352649929,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Rural,wat_nonpiped,Non-piped water,20.127363295153831,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_bas,At least basic drinking water,90.165292016091271,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_lim,Limited drinking water (>30 mins),6.6824974748767971,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_unimp,Unimproved source,3.1227438931925708,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_accessible,Accessible on premises,79.890614710575065,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_available,Available when needed,65.330019865123333,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_piped,Piped water,86.800211290139032,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Urban,wat_nonpiped,Non-piped water,10.04757820082904,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_bas,At least basic drinking water,83.166331844079636,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_lim,Limited drinking water (>30 mins),10.64807712425206,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_unimp,Unimproved source,5.9785283320848519,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_accessible,Accessible on premises,74.525687378988778,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_available,Available when needed,63.558155902677953,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_piped,Piped water,79.918470310498449,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2010,509.784,Total,wat_nonpiped,Non-piped water,13.895938657833261,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_bas,At least basic drinking water,72.115736771469315,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_lim,Limited drinking water (>30 mins),17.136412698170929,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_unimp,Unimproved source,10.2889772297695,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_accessible,Accessible on premises,67.235902145333398,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_available,Available when needed,61.241132832149013,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_piped,Piped water,69.308086454024192,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Rural,wat_nonpiped,Non-piped water,19.944063015616049,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_bas,At least basic drinking water,90.418271849972058,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_lim,Limited drinking water (>30 mins),6.7012467858733373,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_unimp,Unimproved source,2.853762439181295,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_surf,Surface water,<1,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_safe,Safely managed drinking water,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_accessible,Accessible on premises,80.98820505375673,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_available,Available when needed,66.549720802980247,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_free,Free from contamination,-,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_piped,Piped water,87.364673734431335,LMIC,Lower middle income,Sub-Saharan Africa
Cabo Verde,CPV,2011,511.447,Urban,wat_nonpiped,Non-piped water,9.7548449014140601,LMIC,Lower middle income,Sub-Saharan Africa
